NumberOfOffers,Outcome,FirstWithdrawalAmount,MonthlyCost,CreditScore,Treatment,limit raise,new credit,car,caravan / camper,existing loan takeover,extra spending limit,home improvement,motorcycle,not speficied,other,"other, see explanation",remaining debt home,unknown
1,0,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,4000.0,500.66,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,300.07,762.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,23000.0,236.31,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,183.39,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,8933.69,154.11,765.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,246.69,628.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6000.0,67.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7000.0,213.95,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,7000.0,299.55,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,75000.0,763.67,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,14625.0,403.28,1037.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,750.0,233.74,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,6024.0,489.99,821.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8000.0,466.99,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,205.49,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,9380.0,554.11,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,5973.0,307.03,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1421.0,763.67,762.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1190.0,133.07,921.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,50000.0,509.11,965.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,10000.0,230.66,911.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,254.86,899.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,1,22000.0,226.03,951.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,10000.0,294.71,1011.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,40000.0,1749.44,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,38718.0,509.11,909.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,6000.0,78.82,699.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,291.87,1003.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,5000.0,110.16,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,8000.0,689.69,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,10000.0,578.17,851.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,0,52290.0,743.3,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5266.0,218.83,974.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,17500.0,397.59,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,152.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2400.0,250.0,823.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,16000.0,474.62,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,2000.0,200.0,938.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8000.0,244.52,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,5284.0,210.12,597.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,300.07,979.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,15000.0,157.59,752.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,13000.0,138.39,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,10000.0,222.33,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,3152.0,95.71,1026.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2012.82,274.92,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,52.0,265.76,791.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,12856.0,280.14,1022.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,6060.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,17432.0,679.86,899.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,10000.0,106.46,997.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,20100.0,261.48,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8238.0,254.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,222.31,993.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5352.44,200.12,888.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5203.0,157.59,766.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,28000.0,292.86,756.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3000.0,300.0,899.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,236.31,923.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,175.0,951.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,16000.0,363.52,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6500.0,153.59,1065.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,277.98,844.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,30000.0,305.47,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,15000.0,340.8,825.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,1008.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,8304.0,313.78,841.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,15000.0,154.11,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,30000.0,305.47,982.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,11400.0,342.08,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,7639.0,254.56,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,679.86,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,515.46,1042.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,106.46,783.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,16000.0,164.39,659.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,5000.0,264.04,856.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7544.0,231.17,788.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,6000.0,183.39,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,15000.0,264.74,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,10000.0,249.58,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,6000.0,183.39,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,5000.0,59.99,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,25000.0,273.28,984.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,4104.0,325.09,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1037.0,110.7,991.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,5000.0,118.15,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,5000.0,150.0,795.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,3002.0,90.08,815.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7000.0,245.32,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1041.0,284.0,773.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,12000.0,693.8,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,30000.0,313.78,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,40000.0,407.29,1034.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,260.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,7500.0,199.5,1039.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,6000.0,150.09,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10000.0,106.46,912.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1787.0,374.71,732.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,5000.0,56.3,1011.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,56.3,963.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,18000.0,201.4,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,40000.0,407.29,958.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,7092.0,294.06,946.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,37250.0,389.61,913.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,7.0,522.35,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,10000.0,302.21,898.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,7000.0,213.95,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,165.0,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,21000.0,215.76,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,237.75,149.29,730.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1154.0,305.47,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,300.0,763.67,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,16000.0,164.39,991.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3300.0,236.38,1012.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,13000.0,302.67,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,9000.0,212.66,845.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,2767.0,366.08,857.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,15000.0,154.11,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15300.0,393.13,962.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,8304.0,400.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1,10000.0,106.46,926.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7000.0,78.82,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,989.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,10000.0,113.1,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,8304.0,174.62,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,16476.63,313.78,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6000.0,266.77,875.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,110.16,666.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,30000.0,305.47,859.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,142.25,248.01,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,189.79,347.54,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,222.31,978.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,25000.0,254.56,820.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,4268.0,75.01,794.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5141.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,123.0,499.85,1012.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,12000.0,362.66,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,4905.61,305.47,691.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,15000.0,154.11,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,69093.0,763.67,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,225.0,899.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,15000.0,500.0,838.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,20000.0,205.49,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,6500.0,560.37,908.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,40000.0,407.29,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,15000.0,403.28,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,4.0,344.16,832.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,200.0,1090.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,25000.0,336.01,909.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,350.65,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,6224.0,653.47,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,6286.0,184.94,679.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,16000.0,164.39,902.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,25000.0,254.56,889.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7500.0,298.71,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,17500.0,198.83,894.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,2722.0,347.54,905.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,26.0,140.52,944.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,6500.0,153.59,951.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,7984.0,236.38,990.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,600.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,8304.0,138.39,848.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,10000.0,230.66,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,150.0,920.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,340.8,1003.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,4524.0,157.59,967.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,8304.0,205.49,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,550.0,899.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,254.56,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,2500.0,150.0,908.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,9490.0,157.59,1018.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4950.0,448.17,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,35000.0,356.38,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,722.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,10000.0,610.93,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,3352.0,236.31,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,16000.0,168.09,902.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,3504.0,261.48,998.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5,1,53.43,332.96,825.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,250.0,899.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,34.0,596.18,1043.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,8000.0,355.7,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2253.0,180.33,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1454.0,191.74,916.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,160.0,853.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,6287.0,119.76,859.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,260.0,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,300.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,208.0,100.22,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1000.0,254.56,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,7500.0,229.23,899.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,12486.0,702.89,869.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,500.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,264.62,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,15000.0,174.51,1004.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,5000.0,205.49,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,11195.0,458.2,831.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7500.0,199.5,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,15000.0,254.56,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,729.0,205.49,821.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,12000.0,319.44,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,1360.0,200.0,853.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,10000.0,300.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,12090.0,985.94,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,10000.0,106.46,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,14000.0,149.04,850.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,2000.0,275.0,899.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,8000.0,355.7,631.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,106.46,764.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,25078.23,468.38,881.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,56.3,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,300.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,6000.0,198.54,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,7115.0,119.59,884.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,596.0,205.49,818.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,8304.0,501.68,974.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,8304.0,250.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,48000.0,488.75,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,4009.0,254.56,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,5000.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8986.0,285.1,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,26000.0,356.38,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,34.0,206.55,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,4301.01,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,16000.0,164.39,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,150.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,225.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,21500.0,475.22,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,313.78,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,20000.0,205.49,928.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,7000.0,175.1,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,17500.0,183.85,1018.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,26000.0,264.74,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,10000.0,441.21,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,70.94,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,291.87,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,7500.0,84.45,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,106.46,777.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,15000.0,528.34,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8500.0,95.71,860.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,11000.0,345.16,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,10000.0,244.53,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,157.59,1067.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,152.82,993.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,4412.0,264.74,938.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,8304.0,400.0,899.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4,1,15000.0,340.8,875.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,20000.0,205.49,771.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5500.0,356.38,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,10000.0,230.66,880.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,12000.0,276.79,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,1513.0,108.81,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,15000.0,340.8,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,15000.0,354.37,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,251.73,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,10000.0,392.72,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,13000.0,392.88,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,856.44,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,3000.0,184.94,886.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,50000.0,509.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,10000.0,110.7,816.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,40000.0,407.29,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5711.0,260.39,885.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,8304.0,270.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,18000.0,184.94,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,150.0,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,175.45,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,4600.0,222.33,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,340.8,958.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,8304.0,409.84,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,8000.0,200.0,1010.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,5000.0,222.31,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,15000.0,154.11,690.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,7555.04,353.98,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,5000.0,199.14,829.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,400.0,141.45,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,203.83,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,27000.0,299.65,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,12500.0,133.07,1020.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6000.0,141.78,984.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,5000.0,431.05,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,8000.0,189.03,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5000.0,180.6,963.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,222.31,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,1,564.0,134.92,856.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,15000.0,448.17,772.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8304.0,300.0,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,6519.0,294.27,858.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1800.0,392.22,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,2841.0,305.47,827.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
